Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1772118000000,625.43,626.08,618.68,623.2,12962.427,1772121599999,8062763.81541,96233,7048.537,4385583.69322
1772121600000,623.2,624.72,614.2,614.73,13715.118,1772125199999,8480472.25899,79880,5316.122,3290096.91487
1772125200000,614.73,619.09,614.42,616.69,6114.348,1772128799999,3773557.39452,54826,3139.105,1937693.94423
1772128800000,616.69,620.91,614.31,620.05,4916.049,1772132399999,3037257.44572,45352,2894.931,1788830.22854
1772132400000,620.05,625.38,619.85,624.56,6380.434,1772135999999,3975928.83682,40535,3458.393,2155144.51268
1772136000000,624.57,626.31,621.29,621.99,3136.12,1772139599999,1957131.01056,23071,1451.547,906145.4395
1772139600000,621.99,624.07,620.89,623.58,2136.98,1772143199999,1330873.50377,13374,1181.192,735737.52688
1772143200000,623.57,626.27,623.19,626.14,2178.832,1772146799999,1360905.41694,13973,1215.435,759313.92191
1772146800000,626.14,626.9,624.35,625.74,1971.619,1772150399999,1233879.62689,19380,997.26,624120.35639
1772150400000,625.74,626.3,623.29,625.22,3296.682,1772153999999,2059946.55197,30038,1497.521,935813.88022
1772154000000,625.22,626.27,622.5,625.75,3329.546,1772157599999,2080590.6224,40048,1601.245,1000720.64126
1772157600000,625.76,630.27,625.51,629.63,5379.099,1772161199999,3382319.71632,45487,3405.899,2141451.42081
1772161200000,629.63,630.0,627.85,629.17,5447.662,1772164799999,3425805.46771,38959,2314.673,1455369.53111
1772164800000,629.17,633.43,628.8,631.71,8980.168,1772168399999,5667277.2205,58762,4125.059,2604047.78295
1772168400000,631.72,633.65,629.92,631.73,4575.355,1772171999999,2892425.792,30953,2027.673,1281626.16945
1772172000000,631.72,631.75,628.28,628.7,5157.239,1772175599999,3248089.43432,33552,2494.72,1571155.47586
1772175600000,628.7,628.75,624.94,627.06,6762.389,1772179199999,4237788.60973,37560,3068.616,1922915.15528
1772179200000,627.06,629.28,626.34,628.35,3736.996,1772182799999,2346158.51435,23246,1751.471,1099808.3818
1772182800000,628.35,630.0,624.06,624.33,3704.074,1772186399999,2323300.00206,27740,1653.818,1037741.24592
1772186400000,624.32,624.8,616.34,616.74,9261.836,1772189999999,5744521.23556,49405,4325.374,2682058.51344
1772190000000,616.73,619.28,613.22,614.85,7713.581,1772193599999,4752537.57464,46278,4085.058,2517115.12588
1772193600000,614.86,616.85,613.28,614.62,6320.653,1772197199999,3886777.56245,38846,3244.152,1995192.78755
1772197200000,614.62,616.42,609.67,614.24,11350.863,1772200799999,6956793.52778,60490,6397.534,3923869.7918
1772200800000,614.24,615.5,610.68,611.65,9082.323,1772204399999,5566323.80797,61452,6032.206,3698131.09878
1772204400000,611.64,615.48,610.56,614.4,4821.641,1772207999999,2955176.29288,45735,2500.522,1532603.26569
1772208000000,614.41,614.73,610.0,610.0,5814.197,1772211599999,3559318.38652,40969,2433.764,1490312.81233
1772211600000,610.01,612.42,606.68,612.28,8714.187,1772215199999,5304867.61281,45374,3662.657,2230868.24939
1772215200000,612.28,612.9,609.84,610.17,2522.804,1772218799999,1542366.91944,22367,1161.688,710358.85844
1772218800000,610.16,610.42,607.67,609.8,2937.019,1772222399999,1789580.12475,25185,1372.7,836462.81182
1772222400000,609.8,611.81,609.59,611.09,1393.667,1772225999999,851232.83588,17224,816.591,498775.14743
1772226000000,611.09,612.88,609.91,611.13,1522.139,1772229599999,930916.74956,15285,832.672,509249.68488
1772229600000,611.13,611.91,605.25,611.82,4111.397,1772233199999,2504937.21277,28565,1864.973,1137274.48495
1772233200000,611.82,614.27,611.75,614.03,2232.203,1772236799999,1369204.30801,22701,1215.193,745439.90214
1772236800000,614.03,615.3,612.27,614.49,2157.841,1772240399999,1324260.17338,17409,1143.752,701993.58781
1772240400000,614.49,614.9,612.12,612.5,2720.26,1772243999999,1667704.63892,18157,1047.235,641954.52926
1772244000000,612.51,615.23,612.2,615.08,3700.811,1772247599999,2270718.8993,20614,2006.33,1231068.12601
1772247600000,615.08,615.6,613.25,614.94,5028.817,1772251199999,3090399.34946,27867,2670.789,1641276.163
1772251200000,614.95,615.44,610.64,612.53,4074.149,1772254799999,2500787.40953,27902,1924.817,1181674.57509
1772254800000,612.53,613.33,610.26,611.18,4235.804,1772258399999,2591864.83437,25156,1659.94,1016034.05859
1772258400000,611.17,611.17,590.88,592.66,25777.942,1772261999999,15450023.51313,197218,9649.259,5782493.258
1772262000000,592.66,601.46,590.75,597.5,14668.605,1772265599999,8749855.03174,99994,8031.934,4790991.73676
1772265600000,597.49,597.49,590.6,591.42,8822.552,1772269199999,5236327.93891,61642,3617.059,2147091.94197
1772269200000,591.42,594.74,589.3,591.62,9017.804,1772272799999,5333369.36633,61934,3245.509,1920290.55672
1772272800000,591.63,595.08,588.64,594.46,10167.245,1772276399999,6020846.09696,53535,4118.78,2440476.52948
1772276400000,594.45,598.57,594.15,594.56,8556.625,1772279999999,5103179.80288,44933,3668.911,2188175.076
1772280000000,594.57,598.3,594.12,597.0,4390.307,1772283599999,2619554.95937,29600,2032.147,1212252.81476
1772283600000,597.0,603.75,595.15,603.2,10683.08,1772287199999,6413497.40121,69407,5799.569,3482116.07985
1772287200000,603.2,605.75,599.45,600.55,11647.237,1772290799999,7023617.65723,86059,5264.491,3175439.6856
1772290800000,600.55,604.75,598.36,603.99,6968.798,1772294399999,4197904.3998,47046,4350.462,2621694.08523
1772294400000,604.0,605.17,602.15,603.75,4837.091,1772297999999,2920332.72021,32523,2379.193,1436529.18966
1772298000000,603.74,606.2,600.95,605.75,4293.546,1772301599999,2590175.45422,26318,2284.093,1378750.46476
1772301600000,605.74,613.52,604.42,611.88,6266.899,1772305199999,3815784.50927,44300,4286.621,2610228.1148
1772305200000,611.87,614.77,608.3,613.2,6150.951,1772308799999,3764320.93262,40168,3553.903,2175342.5198
1772308800000,613.2,619.72,611.98,618.15,5715.92,1772312399999,3526919.68305,42453,3138.361,1936470.34805
1772312400000,618.15,618.4,613.99,616.19,4504.844,1772315999999,2775062.36523,26586,1906.48,1174587.50668
1772316000000,616.19,621.49,615.97,617.92,4880.462,1772319599999,3018593.13059,27681,3212.198,1986588.90874
1772319600000,617.91,618.28,615.3,617.14,2837.51,1772323199999,1750774.62363,16875,1391.242,858601.36709
1772323200000,617.14,618.2,615.43,617.96,2774.37,1772326799999,1711503.06527,18354,1630.996,1006161.82828
1772326800000,617.97,628.1,614.52,625.07,11847.841,1772330399999,7365229.12936,51387,6516.789,4054879.11704
1772330400000,625.08,631.6,624.97,629.81,19103.217,1772333999999,12029214.23078,90237,10230.044,6442015.65588
1772334000000,629.82,632.16,627.8,628.53,7201.062,1772337599999,4535544.19418,44724,3498.038,2203532.3851
1772337600000,628.54,631.31,625.74,629.74,9872.819,1772341199999,6205351.53934,37113,4349.967,2735301.96385
1772341200000,629.74,631.01,627.66,627.75,3656.44,1772344799999,2302717.99299,22952,1897.667,1195301.42651
1772344800000,627.76,628.14,623.0,625.11,7928.977,1772348399999,4956900.96683,37186,4110.303,2569758.34654
1772348400000,625.12,626.0,623.35,625.35,3730.854,1772351999999,2331002.3662,25661,1943.605,1214223.96974
